"year","month","mo_yr","cmip_projection","weighted_mean_pr_mm","stdev_pr_mm","weighted_mean_tasmin_degC","stdev_tasmin_degC","weighted_mean_tasmax_degC","stdev_tasmax_degC"
"1972","05","05-1972","hadgem2-es.1.rcp85",3.38696622848511,0.0567003563046455,7.05835580825806,0.0811393931508064,20.6577091217041,0.193927347660065
"1972","06","06-1972","hadgem2-es.1.rcp85",3.30911087989807,0.0291555467993021,10.7976112365723,0.0754454955458641,24.9034290313721,0.18573734164238
"1972","07","07-1972","hadgem2-es.1.rcp85",2.75310373306274,0.0392291098833084,14.116602897644,0.0732947513461113,26.7694454193115,0.196179166436195
"1972","08","08-1972","hadgem2-es.1.rcp85",1.4257800579071,0.020062418654561,11.6785068511963,0.0744443535804749,25.4525108337402,0.125522151589394
"1972","09","09-1972","hadgem2-es.1.rcp85",3.36823654174805,0.0150028085336089,5.95668506622314,0.109708078205585,18.6619243621826,0.0628441572189331
"1972","10","10-1972","hadgem2-es.1.rcp85",3.30229163169861,0.0321925394237041,1.64584517478943,0.102099992334843,13.8167161941528,0.0606869049370289
"1972","11","11-1972","hadgem2-es.1.rcp85",4.58917856216431,0.128093287348747,0.177616134285927,0.0746631324291229,9.22745513916016,0.0842269212007523
"1972","12","12-1972","hadgem2-es.1.rcp85",6.02539730072021,0.123630560934544,-4.75482702255249,0.0773304998874664,4.08418321609497,0.0968573242425919
"1973","01","01-1973","hadgem2-es.1.rcp85",2.65711903572083,0.0579062961041927,-10.2413301467896,0.123437404632568,0.0876428484916687,0.102508880198002
"1973","02","02-1973","hadgem2-es.1.rcp85",2.17299699783325,0.0248269848525524,-8.61053276062012,0.0887151807546616,1.17227637767792,0.0720026418566704
"1973","03","03-1973","hadgem2-es.1.rcp85",3.85743927955627,0.0754923969507217,-8.02829647064209,0.0965545102953911,3.14440512657166,0.0700256898999214
"1973","04","04-1973","hadgem2-es.1.rcp85",2.74395775794983,0.0665425881743431,0.693910956382751,0.0730509757995605,11.9992008209229,0.114900574088097
"1973","05","05-1973","hadgem2-es.1.rcp85",3.78658056259155,0.0723507851362228,6.30900430679321,0.0683515444397926,19.5634479522705,0.184222340583801
"1973","06","06-1973","hadgem2-es.1.rcp85",1.15933871269226,0.0219014622271061,10.3866090774536,0.076133705675602,25.0061492919922,0.156243234872818
"1973","07","07-1973","hadgem2-es.1.rcp85",2.51145029067993,0.0263784248381853,15.2240152359009,0.0779636427760124,27.6131114959717,0.178973406553268
"1973","08","08-1973","hadgem2-es.1.rcp85",3.2246208190918,0.0569752082228661,14.1630077362061,0.0610268227756023,26.569896697998,0.130118161439896
"1973","09","09-1973","hadgem2-es.1.rcp85",3.97734308242798,0.0218373350799084,7.20934915542603,0.118174143135548,18.4569091796875,0.0608720332384109
"1973","10","10-1973","hadgem2-es.1.rcp85",2.65665602684021,0.0506813712418079,1.2902158498764,0.0967799574136734,11.6423091888428,0.0630310401320457
"1973","11","11-1973","hadgem2-es.1.rcp85",3.1921284198761,0.0538173206150532,-3.76636219024658,0.0766123309731483,5.03487300872803,0.079521544277668
"1973","12","12-1973","hadgem2-es.1.rcp85",2.17948436737061,0.0539263784885406,-8.01251316070557,0.0834306478500366,0.885880470275879,0.0880079343914986
"1974","01","01-1974","hadgem2-es.1.rcp85",3.93569755554199,0.106275074183941,-14.6758632659912,0.11726251244545,-3.42937231063843,0.0906632170081139
"1974","02","02-1974","hadgem2-es.1.rcp85",2.97542858123779,0.055528499186039,-14.1791505813599,0.0859770551323891,-2.85548901557922,0.0735956355929375
"1974","03","03-1974","hadgem2-es.1.rcp85",1.7629017829895,0.0417467802762985,-5.24085092544556,0.0831856727600098,5.39009666442871,0.0960580334067345
"1974","04","04-1974","hadgem2-es.1.rcp85",4.12331199645996,0.0918724909424782,-0.0137018794193864,0.0721944198012352,10.811056137085,0.104992993175983
"1974","05","05-1974","hadgem2-es.1.rcp85",1.90879774093628,0.0462182462215424,4.93161201477051,0.0671887621283531,19.510347366333,0.17947019636631
"1974","06","06-1974","hadgem2-es.1.rcp85",1.98313069343567,0.016698069870472,12.0296640396118,0.0761980265378952,24.3900871276855,0.210158005356789
"1974","07","07-1974","hadgem2-es.1.rcp85",2.23232197761536,0.0229381509125233,12.1643095016479,0.0638249590992928,25.2184276580811,0.154965177178383
"1974","08","08-1974","hadgem2-es.1.rcp85",3.66393709182739,0.0415514931082726,12.4320592880249,0.0593431107699871,24.9714069366455,0.134330213069916
"1974","09","09-1974","hadgem2-es.1.rcp85",2.47407221794128,0.0259878523647785,7.70195436477661,0.106999963521957,19.2298679351807,0.0619367472827435
"1974","10","10-1974","hadgem2-es.1.rcp85",3.56238579750061,0.0530078634619713,2.18192934989929,0.0952695235610008,13.1391410827637,0.0652192682027817
"1974","11","11-1974","hadgem2-es.1.rcp85",4.28898906707764,0.0703137814998627,-3.99131679534912,0.0752923637628555,4.91299390792847,0.0786795988678932
"1974","12","12-1974","hadgem2-es.1.rcp85",4.24581956863403,0.0871816948056221,-15.1484413146973,0.0904525145888329,-5.28901672363281,0.1870376765728
"1975","01","01-1975","hadgem2-es.1.rcp85",2.06686401367188,0.0646528825163841,-18.8950519561768,0.165885478258133,-5.80243825912476,0.101022884249687
"1975","02","02-1975","hadgem2-es.1.rcp85",3.1334969997406,0.0452694371342659,-13.2362861633301,0.096188522875309,-1.6504203081131,0.071610264480114
"1975","03","03-1975","hadgem2-es.1.rcp85",1.93262541294098,0.0560332983732224,-2.08707857131958,0.0728443190455437,6.3069920539856,0.0950730443000793
"1975","04","04-1975","hadgem2-es.1.rcp85",2.50596380233765,0.0992704406380653,-1.79280936717987,0.069064237177372,9.54036998748779,0.12051098048687
"1975","05","05-1975","hadgem2-es.1.rcp85",2.68881821632385,0.0573394894599915,5.2986626625061,0.0791203379631042,18.6364326477051,0.212776124477386
"1975","06","06-1975","hadgem2-es.1.rcp85",0.857419550418854,0.00450716633349657,8.33819389343262,0.0665097236633301,19.4845485687256,0.192398741841316
"1975","07","07-1975","hadgem2-es.1.rcp85",1.72295689582825,0.0441085509955883,11.8107070922852,0.0727864429354668,24.5423126220703,0.223047658801079
"1975","08","08-1975","hadgem2-es.1.rcp85",2.43489551544189,0.0480688847601414,12.1103839874268,0.0628859326243401,24.3263549804688,0.187774881720543
"1975","09","09-1975","hadgem2-es.1.rcp85",1.11327314376831,0.00523413624614477,6.14377498626709,0.0633342564105988,19.2676696777344,0.0897535756230354
"1975","10","10-1975","hadgem2-es.1.rcp85",2.45159602165222,0.051417388021946,1.35184502601624,0.0948498845100403,11.4812164306641,0.0673223733901978
"1975","11","11-1975","hadgem2-es.1.rcp85",2.15331673622131,0.0400322042405605,-3.48099684715271,0.0834864675998688,4.7432599067688,0.0795842558145523
"1975","12","12-1975","hadgem2-es.1.rcp85",2.69856858253479,0.0519630014896393,-11.449104309082,0.106449112296104,-1.09054183959961,0.091501459479332
"1976","01","01-1976","hadgem2-es.1.rcp85",4.18073415756226,0.118355721235275,-12.9148015975952,0.115450836718082,-1.41486036777496,0.0872705951333046
"1976","02","02-1976","hadgem2-es.1.rcp85",1.8233402967453,0.0148590467870235,-9.87636756896973,0.0831762328743935,1.87615096569061,0.073857493698597
"1976","03","03-1976","hadgem2-es.1.rcp85",5.51870155334473,0.176089823246002,-6.71369123458862,0.0727291479706764,4.27296113967896,0.08278439193964
"1976","04","04-1976","hadgem2-es.1.rcp85",2.87219905853271,0.0794567540287971,1.64624202251434,0.0718473419547081,12.0196475982666,0.121509984135628
"1976","05","05-1976","hadgem2-es.1.rcp85",4.32676696777344,0.154181778430939,3.24734783172607,0.0721942707896233,14.5532283782959,0.117186531424522
"1976","06","06-1976","hadgem2-es.1.rcp85",1.89927649497986,0.0293123312294483,9.26336288452148,0.0665311068296432,22.463846206665,0.154862880706787
"1976","07","07-1976","hadgem2-es.1.rcp85",1.4503812789917,0.0179518442600965,12.8226623535156,0.0645498633384705,26.7028312683105,0.187404632568359
"1976","08","08-1976","hadgem2-es.1.rcp85",1.99401605129242,0.036595668643713,12.0910587310791,0.0670881271362305,24.9394779205322,0.118654288351536
"1976","09","09-1976","hadgem2-es.1.rcp85",1.88149344921112,0.0330183990299702,7.62533664703369,0.0912211313843727,19.5176677703857,0.0823400840163231
"1976","10","10-1976","hadgem2-es.1.rcp85",4.41855335235596,0.0385707169771194,2.26348757743835,0.094621017575264,13.3372163772583,0.0619553625583649
"1976","11","11-1976","hadgem2-es.1.rcp85",2.71019172668457,0.0505771897733212,-3.21915221214294,0.0818647816777229,4.97408819198608,0.074089415371418
"1976","12","12-1976","hadgem2-es.1.rcp85",4.65347480773926,0.118910938501358,-10.5384492874146,0.0921843722462654,0.244354695081711,0.0901133492588997
"1977","01","01-1977","hadgem2-es.1.rcp85",1.52892780303955,0.017344756051898,-15.7710332870483,0.122006312012672,-4.28379583358765,0.0810824707150459
"1977","02","02-1977","hadgem2-es.1.rcp85",2.2196102142334,0.0132961766794324,-9.09133911132812,0.0822019279003143,3.05490922927856,0.0727542862296104
"1977","03","03-1977","hadgem2-es.1.rcp85",2.25268936157227,0.0567251592874527,-5.41404247283936,0.0730678886175156,4.72431373596191,0.0798825174570084
"1977","04","04-1977","hadgem2-es.1.rcp85",4.46969795227051,0.0752364546060562,-0.496472418308258,0.0668390020728111,10.5993518829346,0.0972787886857986
"1977","05","05-1977","hadgem2-es.1.rcp85",1.9628791809082,0.0235984772443771,3.30048394203186,0.0695910826325417,17.4916305541992,0.158451437950134
"1977","06","06-1977","hadgem2-es.1.rcp85",2.58405590057373,0.0233684219419956,9.76019763946533,0.0740763619542122,23.7064666748047,0.186214670538902
"1977","07","07-1977","hadgem2-es.1.rcp85",5.25424242019653,0.0517449080944061,14.1623792648315,0.0629230737686157,26.682580947876,0.178420439362526
"1977","08","08-1977","hadgem2-es.1.rcp85",3.38946199417114,0.0392669662833214,11.3578462600708,0.0651905983686447,23.2733688354492,0.122941315174103
"1977","09","09-1977","hadgem2-es.1.rcp85",2.8957347869873,0.0281629003584385,7.17427921295166,0.108646459877491,17.8747825622559,0.0796152502298355
"1977","10","10-1977","hadgem2-es.1.rcp85",4.49288415908813,0.0448953993618488,1.42480480670929,0.0938140600919724,11.6092414855957,0.0655172914266586
"1977","11","11-1977","hadgem2-es.1.rcp85",2.99460816383362,0.0585912726819515,-0.170020699501038,0.072821781039238,6.70688915252686,0.0652004927396774
"1977","12","12-1977","hadgem2-es.1.rcp85",1.99836373329163,0.039039071649313,-8.85902118682861,0.105008326470852,0.0907558649778366,0.0834484696388245
"1978","01","01-1978","hadgem2-es.1.rcp85",5.61874961853027,0.185992285609245,-11.0591039657593,0.101855047047138,-0.402074545621872,0.0809928998351097
"1978","02","02-1978","hadgem2-es.1.rcp85",3.60058856010437,0.0494939461350441,-12.2655735015869,0.077342577278614,0.499287009239197,0.0750128924846649
"1978","03","03-1978","hadgem2-es.1.rcp85",4.3716459274292,0.153041645884514,-1.71074748039246,0.0742528438568115,6.92922019958496,0.0967032238841057
"1978","04","04-1978","hadgem2-es.1.rcp85",3.33846640586853,0.101924128830433,1.50994074344635,0.0652688667178154,12.4109506607056,0.105548158288002
"1978","05","05-1978","hadgem2-es.1.rcp85",5.02803373336792,0.0566424503922462,6.8298602104187,0.0701795965433121,20.2692470550537,0.178971186280251
"1978","06","06-1978","hadgem2-es.1.rcp85",2.90816688537598,0.0172207001596689,10.6663961410522,0.0655442699790001,23.0812473297119,0.160128846764565
"1978","07","07-1978","hadgem2-es.1.rcp85",4.74088764190674,0.0849540904164314,15.3647422790527,0.0711703598499298,27.6415157318115,0.178445234894753
"1978","08","08-1978","hadgem2-es.1.rcp85",4.13351011276245,0.0522459223866463,13.3554573059082,0.0602312833070755,25.2956695556641,0.129000037908554
"1978","09","09-1978","hadgem2-es.1.rcp85",1.59458863735199,0.00923401303589344,7.31766986846924,0.105426155030727,19.3622188568115,0.0752488896250725
"1978","10","10-1978","hadgem2-es.1.rcp85",1.00815510749817,0.0124972444027662,1.49581003189087,0.0974292755126953,11.8461389541626,0.0632394924759865
"1978","11","11-1978","hadgem2-es.1.rcp85",2.60938501358032,0.0533309392631054,-0.824235141277313,0.083754375576973,7.29753923416138,0.0696933269500732
"1978","12","12-1978","hadgem2-es.1.rcp85",3.85025310516357,0.123749859631062,-8.41225624084473,0.12437991052866,-0.2758868932724,0.0906851887702942
"1979","01","01-1979","hadgem2-es.1.rcp85",3.46342015266418,0.103825628757477,-6.13733005523682,0.0939259827136993,1.05158162117004,0.0840378999710083
"1979","02","02-1979","hadgem2-es.1.rcp85",3.20956373214722,0.0564068667590618,-12.8340539932251,0.0876464322209358,-1.99154651165009,0.073700949549675
"1979","03","03-1979","hadgem2-es.1.rcp85",2.32257103919983,0.0571004599332809,-2.32787680625916,0.0717202350497246,5.4643177986145,0.0803182199597359
"1979","04","04-1979","hadgem2-es.1.rcp85",2.98980832099915,0.0724892616271973,0.736505210399628,0.0690825432538986,11.9202699661255,0.100302904844284
"1979","05","05-1979","hadgem2-es.1.rcp85",2.19605994224548,0.00676809856668115,5.74580144882202,0.066700778901577,19.3582019805908,0.170171618461609
"1979","06","06-1979","hadgem2-es.1.rcp85",2.75004768371582,0.0227920431643724,9.92103862762451,0.0715445205569267,21.9259490966797,0.150761887431145
"1979","07","07-1979","hadgem2-es.1.rcp85",1.54232132434845,0.0126402163878083,13.3406553268433,0.0652004107832909,26.9577159881592,0.174382343888283
"1979","08","08-1979","hadgem2-es.1.rcp85",2.30266857147217,0.027528952807188,12.262770652771,0.0686020404100418,25.5401420593262,0.0957113653421402
"1979","09","09-1979","hadgem2-es.1.rcp85",6.74391937255859,0.140912368893623,7.59423494338989,0.0883422940969467,17.8454322814941,0.0695605576038361
"1979","10","10-1979","hadgem2-es.1.rcp85",1.43696391582489,0.034007903188467,2.31390714645386,0.0896200388669968,13.7745933532715,0.0626164451241493
"1979","11","11-1979","hadgem2-es.1.rcp85",3.13112115859985,0.057523101568222,-0.78018182516098,0.085612528026104,7.87347030639648,0.0772155001759529
"1979","12","12-1979","hadgem2-es.1.rcp85",3.71138501167297,0.0770813152194023,-5.50311470031738,0.0804169028997421,2.78441047668457,0.079322449862957
"1980","01","01-1980","hadgem2-es.1.rcp85",3.06118845939636,0.0808851197361946,-14.5343608856201,0.119858533143997,-3.04372549057007,0.0928261056542397
"1980","02","02-1980","hadgem2-es.1.rcp85",3.52259850502014,0.0777300000190735,-13.1644887924194,0.0880273059010506,-1.42931592464447,0.0728179961442947
"1980","03","03-1980","hadgem2-es.1.rcp85",3.41403007507324,0.105357855558395,-5.96656370162964,0.0745675042271614,3.97872090339661,0.0740556046366692
"1980","04","04-1980","hadgem2-es.1.rcp85",2.11366415023804,0.0419242344796658,0.54225617647171,0.0692364796996117,12.6796360015869,0.107965245842934
"1980","05","05-1980","hadgem2-es.1.rcp85",2.04575824737549,0.0551926903426647,5.92251968383789,0.0691735446453094,19.35546875,0.202092558145523
"1980","06","06-1980","hadgem2-es.1.rcp85",2.37887072563171,0.0210296250879765,10.9877529144287,0.0750200003385544,24.8913135528564,0.181862458586693
"1980","07","07-1980","hadgem2-es.1.rcp85",1.91740143299103,0.0346696861088276,14.9984846115112,0.0735463201999664,27.4742412567139,0.182873919606209
"1980","08","08-1980","hadgem2-es.1.rcp85",0.811647355556488,0.0138620398938656,12.5242624282837,0.0686665698885918,26.14377784729,0.132928594946861
"1980","09","09-1980","hadgem2-es.1.rcp85",2.65797972679138,0.033021342009306,8.64622688293457,0.0970517322421074,22.4353942871094,0.0624625235795975
"1980","10","10-1980","hadgem2-es.1.rcp85",3.85647392272949,0.0492501147091389,2.07265877723694,0.0941851511597633,11.6430540084839,0.0633678957819939
"1980","11","11-1980","hadgem2-es.1.rcp85",3.50910210609436,0.0542603842914104,-4.62930345535278,0.08002769947052,3.97320485115051,0.0951569154858589
"1980","12","12-1980","hadgem2-es.1.rcp85",2.7705180644989,0.0732180178165436,-11.1407775878906,0.124558128416538,-0.384461462497711,0.123573169112206
"1981","01","01-1981","hadgem2-es.1.rcp85",2.66227865219116,0.0890718922019005,-14.8764524459839,0.0897862240672112,-3.80198812484741,0.0790848657488823
"1981","02","02-1981","hadgem2-es.1.rcp85",2.3549211025238,0.0639022216200829,-16.8077716827393,0.0819373950362206,-4.77449417114258,0.0762620195746422
"1981","03","03-1981","hadgem2-es.1.rcp85",2.91907858848572,0.0606865622103214,-3.86709260940552,0.0732073113322258,3.96629405021667,0.084344819188118
"1981","04","04-1981","hadgem2-es.1.rcp85",0.834075152873993,0.0200294200330973,0.330283939838409,0.0791548788547516,11.9091539382935,0.129730448126793
"1981","05","05-1981","hadgem2-es.1.rcp85",1.83766794204712,0.0340174213051796,5.12344837188721,0.0733927637338638,17.6546516418457,0.164247274398804
"1981","06","06-1981","hadgem2-es.1.rcp85",2.5891592502594,0.0335753858089447,9.91562271118164,0.0948880240321159,23.090970993042,0.216342180967331
"1981","07","07-1981","hadgem2-es.1.rcp85",0.705455482006073,0.022442763671279,12.389669418335,0.0739056169986725,24.8386764526367,0.241773411631584
"1981","08","08-1981","hadgem2-es.1.rcp85",1.27561712265015,0.0421536564826965,13.8367767333984,0.0660060793161392,26.5720520019531,0.139644980430603
"1981","09","09-1981","hadgem2-es.1.rcp85",4.33331632614136,0.073183536529541,8.05326652526855,0.0888841301202774,20.2135143280029,0.100096896290779
"1981","10","10-1981","hadgem2-es.1.rcp85",3.15377426147461,0.0492874830961227,0.359699785709381,0.116115547716618,10.8454751968384,0.0605758838355541
"1981","11","11-1981","hadgem2-es.1.rcp85",3.81302118301392,0.0941450893878937,-3.35225629806519,0.0904124304652214,5.13380002975464,0.0771116614341736
"1981","12","12-1981","hadgem2-es.1.rcp85",1.51239633560181,0.037835530936718,-15.6547060012817,0.0967402011156082,-4.38903474807739,0.104086443781853
"1982","01","01-1982","hadgem2-es.1.rcp85",3.4968957901001,0.0830929726362228,-12.7897176742554,0.112994246184826,-1.5983692407608,0.0892624631524086
"1982","02","02-1982","hadgem2-es.1.rcp85",3.02735638618469,0.0234099496155977,-11.2266569137573,0.0917303562164307,1.41021811962128,0.0717494636774063
"1982","03","03-1982","hadgem2-es.1.rcp85",2.27311587333679,0.0438768230378628,-3.06778383255005,0.0722617283463478,6.54452991485596,0.0839503332972527
"1982","04","04-1982","hadgem2-es.1.rcp85",4.36432552337646,0.0928762555122375,0.236978784203529,0.0709800496697426,11.0425958633423,0.101866938173771
"1982","05","05-1982","hadgem2-es.1.rcp85",3.54227733612061,0.0438320674002171,5.07209920883179,0.0682717859745026,16.0210781097412,0.173576489090919
"1982","06","06-1982","hadgem2-es.1.rcp85",1.603968501091,0.0201587714254856,10.1771278381348,0.0790769830346107,23.3446445465088,0.190712183713913
"1982","07","07-1982","hadgem2-es.1.rcp85",2.84861350059509,0.0291048251092434,14.6439037322998,0.0799730643630028,26.8810653686523,0.185341686010361
"1982","08","08-1982","hadgem2-es.1.rcp85",2.37372183799744,0.0349664799869061,12.5252265930176,0.060565210878849,24.1118488311768,0.132289305329323
"1982","09","09-1982","hadgem2-es.1.rcp85",3.60352945327759,0.0564902611076832,4.999596118927,0.109554082155228,17.5846614837646,0.0680964589118958
"1982","10","10-1982","hadgem2-es.1.rcp85",1.08223342895508,0.0151355303823948,0.75037282705307,0.112348392605782,11.7759304046631,0.0620994307100773
"1982","11","11-1982","hadgem2-es.1.rcp85",4.13154411315918,0.0736385062336922,-0.647012591362,0.0828714743256569,7.63717794418335,0.0764939785003662
"1982","12","12-1982","hadgem2-es.1.rcp85",1.71003258228302,0.0458241663873196,-10.4608592987061,0.0969746112823486,-0.0138268731534481,0.107036836445332
"1983","01","01-1983","hadgem2-es.1.rcp85",2.21889162063599,0.0458521209657192,-12.2426729202271,0.128606155514717,-0.360326737165451,0.0893688723444939
"1983","02","02-1983","hadgem2-es.1.rcp85",1.70123815536499,0.0375055260956287,-9.24527931213379,0.0851276591420174,0.501733422279358,0.0770389959216118
"1983","03","03-1983","hadgem2-es.1.rcp85",1.65294992923737,0.0110378786921501,-5.88558053970337,0.0735395476222038,5.24705839157104,0.0872227698564529
"1983","04","04-1983","hadgem2-es.1.rcp85",2.17017602920532,0.0528906062245369,-1.81352269649506,0.0671209469437599,10.3389768600464,0.119684711098671
"1983","05","05-1983","hadgem2-es.1.rcp85",1.34718239307404,0.01485376060009,5.59989547729492,0.0716790780425072,20.7212314605713,0.211778178811073
"1983","06","06-1983","hadgem2-es.1.rcp85",3.82665371894836,0.0264508370310068,9.61087894439697,0.0772849842905998,20.717679977417,0.176631316542625
"1983","07","07-1983","hadgem2-es.1.rcp85",2.11765718460083,0.0191101301461458,12.8076086044312,0.0656535178422928,25.9062175750732,0.190686613321304
"1983","08","08-1983","hadgem2-es.1.rcp85",3.70885419845581,0.0442907586693764,12.2260332107544,0.0643281117081642,23.8934307098389,0.134741991758347
"1983","09","09-1983","hadgem2-es.1.rcp85",2.67095232009888,0.0303798746317625,6.20717334747314,0.128138169646263,17.8594436645508,0.0647651851177216
"1983","10","10-1983","hadgem2-es.1.rcp85",4.86346101760864,0.0360417738556862,1.9769526720047,0.0964308083057404,13.1393785476685,0.0686964839696884
"1983","11","11-1983","hadgem2-es.1.rcp85",5.4259352684021,0.148870974779129,-0.449738323688507,0.0736626908183098,7.8585000038147,0.0825857445597649
"1983","12","12-1983","hadgem2-es.1.rcp85",1.38457262516022,0.0478738732635975,-13.9996061325073,0.0961431115865707,-2.56872630119324,0.117100857198238
"1984","01","01-1984","hadgem2-es.1.rcp85",6.45054578781128,0.165400803089142,-14.9042167663574,0.150475636124611,-3.34559178352356,0.0861242562532425
"1984","02","02-1984","hadgem2-es.1.rcp85",2.97062611579895,0.06320970505476,-10.0085439682007,0.120668388903141,0.603041887283325,0.0822216346859932
"1984","03","03-1984","hadgem2-es.1.rcp85",1.95431661605835,0.0660074129700661,-10.1450538635254,0.0841505080461502,1.91229701042175,0.0784935131669044
"1984","04","04-1984","hadgem2-es.1.rcp85",2.61086440086365,0.05434325709939,-0.0881123766303062,0.0697635486721992,12.2425661087036,0.101325735449791
"1984","05","05-1984","hadgem2-es.1.rcp85",3.99778389930725,0.0686589181423187,6.19093132019043,0.0693041011691093,18.6456737518311,0.160106092691422
"1984","06","06-1984","hadgem2-es.1.rcp85",3.25989818572998,0.0193156432360411,11.4780082702637,0.0690438970923424,24.9668998718262,0.201012283563614
"1984","07","07-1984","hadgem2-es.1.rcp85",1.26018846035004,0.0219661388546228,14.5131883621216,0.0784492269158363,30.2847518920898,0.219655811786652
"1984","08","08-1984","hadgem2-es.1.rcp85",3.64774060249329,0.0388483442366123,10.9787158966064,0.0798365101218224,23.5174503326416,0.11969867348671
"1984","09","09-1984","hadgem2-es.1.rcp85",2.37727189064026,0.0260275341570377,4.74427032470703,0.107329934835434,17.1930541992188,0.0660712346434593
"1984","10","10-1984","hadgem2-es.1.rcp85",4.01528263092041,0.0779134705662727,1.77248680591583,0.10343386977911,12.2266111373901,0.0619279593229294
"1984","11","11-1984","hadgem2-es.1.rcp85",4.96542501449585,0.0687359943985939,-0.502582430839539,0.0813733413815498,7.24404668807983,0.0951536297798157
"1984","12","12-1984","hadgem2-es.1.rcp85",6.24254322052002,0.141240403056145,-7.09684944152832,0.0968135073781013,3.53924202919006,0.157613635063171
"1985","01","01-1985","hadgem2-es.1.rcp85",4.86487913131714,0.118655785918236,-10.7132587432861,0.124610252678394,0.472677439451218,0.110562175512314
"1985","02","02-1985","hadgem2-es.1.rcp85",1.65129446983337,0.0578468181192875,-5.81369686126709,0.0878065526485443,3.63090229034424,0.0730952396988869
"1985","03","03-1985","hadgem2-es.1.rcp85",1.81512784957886,0.0322126969695091,-6.23464870452881,0.073599599301815,4.59277677536011,0.0766792893409729
"1985","04","04-1985","hadgem2-es.1.rcp85",3.56192922592163,0.0984151810407639,-0.989667057991028,0.0671608969569206,9.90347576141357,0.112813033163548
"1985","05","05-1985","hadgem2-es.1.rcp85",1.32308566570282,0.0127701945602894,7.55850172042847,0.0871753692626953,21.0554637908936,0.199426218867302
"1985","06","06-1985","hadgem2-es.1.rcp85",2.55617022514343,0.0382567271590233,10.6676054000854,0.0737271755933762,24.4601039886475,0.152539655566216
"1985","07","07-1985","hadgem2-es.1.rcp85",1.91810727119446,0.0207605566829443,13.9350690841675,0.065746396780014,26.9876880645752,0.16781197488308
"1985","08","08-1985","hadgem2-es.1.rcp85",3.29691576957703,0.0516649633646011,12.6389818191528,0.0701428726315498,25.5814533233643,0.132126197218895
"1985","09","09-1985","hadgem2-es.1.rcp85",4.59913396835327,0.106563344597816,9.55307006835938,0.0985877141356468,20.4855098724365,0.0713177770376205
"1985","10","10-1985","hadgem2-es.1.rcp85",2.45354127883911,0.0183889921754599,2.64430093765259,0.102824039757252,13.6092500686646,0.0616412907838821
"1985","11","11-1985","hadgem2-es.1.rcp85",7.02922201156616,0.174289837479591,-0.00410048104822636,0.0784324482083321,9.13504600524902,0.0862628966569901
"1985","12","12-1985","hadgem2-es.1.rcp85",3.89168286323547,0.110927768051624,-12.1431617736816,0.122945867478848,-2.00555229187012,0.110308937728405
"1986","01","01-1986","hadgem2-es.1.rcp85",2.12184286117554,0.045356422662735,-17.3254451751709,0.108402363955975,-4.81169033050537,0.084030881524086
"1986","02","02-1986","hadgem2-es.1.rcp85",3.71823811531067,0.0481808744370937,-11.2618646621704,0.0786087661981583,-1.31149244308472,0.0720145702362061
"1986","03","03-1986","hadgem2-es.1.rcp85",2.31008434295654,0.0455182492733002,-8.23805046081543,0.0790723189711571,2.34651041030884,0.0730008035898209
"1986","04","04-1986","hadgem2-es.1.rcp85",1.73655605316162,0.0867889672517776,-0.0808199420571327,0.0741416066884995,11.9337043762207,0.120040029287338
"1986","05","05-1986","hadgem2-es.1.rcp85",4.04316425323486,0.0281829740852118,7.17709636688232,0.0982513427734375,20.3989944458008,0.215890631079674
"1986","06","06-1986","hadgem2-es.1.rcp85",3.28240370750427,0.0260105468332767,9.39096832275391,0.0715063139796257,22.3649559020996,0.170493066310883
"1986","07","07-1986","hadgem2-es.1.rcp85",2.51557016372681,0.0382002852857113,12.7575654983521,0.0643113404512405,24.8365173339844,0.194012328982353
"1986","08","08-1986","hadgem2-es.1.rcp85",4.13871955871582,0.0525421872735023,11.1475057601929,0.0746916830539703,24.2021751403809,0.104529857635498
"1986","09","09-1986","hadgem2-es.1.rcp85",2.43954730033875,0.0283668227493763,9.2284574508667,0.0993247926235199,20.7409515380859,0.0682916268706322
"1986","10","10-1986","hadgem2-es.1.rcp85",2.87744045257568,0.0474185757339001,3.39427018165588,0.0845413655042648,13.1040983200073,0.0631723180413246
"1986","11","11-1986","hadgem2-es.1.rcp85",3.39829993247986,0.0547224283218384,-2.88369226455688,0.0898536071181297,6.62661552429199,0.0943606793880463
"1986","12","12-1986","hadgem2-es.1.rcp85",2.48630475997925,0.0506388358771801,-11.5993900299072,0.097275547683239,-2.5271897315979,0.074153296649456
"1987","01","01-1987","hadgem2-es.1.rcp85",1.4069676399231,0.0393155664205551,-16.633903503418,0.115664720535278,-5.68921136856079,0.0775041505694389
"1987","02","02-1987","hadgem2-es.1.rcp85",0.886358082294464,0.0102682989090681,-17.2660503387451,0.0918529331684113,-4.22299194335938,0.073511891067028
"1987","03","03-1987","hadgem2-es.1.rcp85",1.75387144088745,0.0671101659536362,-9.95477867126465,0.0766913667321205,1.28481769561768,0.0803544074296951
"1987","04","04-1987","hadgem2-es.1.rcp85",2.4367082118988,0.093083880841732,1.32213795185089,0.0770796909928322,11.9969940185547,0.132610589265823
"1987","05","05-1987","hadgem2-es.1.rcp85",2.89484643936157,0.0521573796868324,5.82032012939453,0.079902745783329,18.7563095092773,0.248750373721123
